id,label
161100,automobile
161101,cat
161102,bird
161103,cat
161104,cat
161105,airplane
161106,cat
161107,deer
161108,ship
161109,cat
161110,bird
161111,cat
161112,truck
161113,ship
161114,truck
161115,airplane
161116,frog
161117,deer
161118,deer
161119,truck
161120,airplane
161121,airplane
161122,bird
161123,cat
161124,automobile
161125,ship
161126,dog
161127,automobile
161128,truck
161129,dog
161130,horse
161131,automobile
161132,bird
161133,truck
161134,deer
161135,cat
161136,dog
161137,bird
161138,bird
161139,bird
161140,horse
161141,deer
161142,frog
161143,bird
161144,horse
161145,cat
161146,horse
161147,cat
161148,frog
161149,dog
161150,horse
161151,frog
161152,cat
161153,deer
161154,dog
161155,airplane
161156,cat
161157,dog
161158,horse
161159,frog
161160,bird
161161,ship
161162,frog
161163,bird
161164,airplane
161165,bird
161166,automobile
161167,horse
161168,frog
161169,bird
161170,frog
161171,bird
161172,ship
161173,airplane
161174,dog
161175,truck
161176,deer
161177,deer
161178,deer
161179,cat
161180,cat
161181,bird
161182,truck
161183,cat
161184,horse
161185,bird
161186,dog
161187,deer
161188,frog
161189,ship
161190,dog
161191,deer
161192,deer
161193,dog
161194,cat
161195,truck
161196,airplane
161197,horse
161198,horse
161199,airplane
161200,deer
161201,horse
161202,cat
161203,truck
161204,horse
161205,dog
161206,bird
161207,airplane
161208,truck
161209,truck
161210,horse
161211,dog
161212,airplane
161213,cat
161214,airplane
161215,frog
161216,cat
161217,ship
161218,bird
161219,ship
161220,truck
161221,ship
161222,airplane
161223,truck
161224,cat
161225,horse
161226,cat
161227,automobile
161228,automobile
161229,deer
161230,cat
161231,airplane
161232,deer
161233,dog
161234,deer
161235,truck
161236,frog
161237,deer
161238,frog
161239,dog
161240,truck
161241,frog
161242,airplane
161243,truck
161244,airplane
161245,bird
161246,airplane
161247,cat
161248,cat
161249,airplane
161250,horse
161251,horse
161252,dog
161253,ship
161254,dog
161255,dog
161256,bird
161257,cat
161258,dog
161259,dog
161260,cat
161261,bird
161262,deer
161263,ship
161264,cat
161265,truck
161266,cat
161267,cat
161268,dog
161269,frog
161270,dog
161271,cat
161272,ship
161273,cat
161274,automobile
161275,automobile
161276,airplane
161277,cat
161278,cat
161279,frog
161280,bird
161281,deer
161282,airplane
161283,cat
161284,cat
161285,bird
161286,cat
161287,bird
161288,deer
161289,frog
161290,automobile
161291,dog
161292,airplane
161293,frog
161294,ship
161295,bird
161296,cat
161297,cat
161298,frog
161299,cat
161300,frog
161301,horse
161302,horse
161303,frog
161304,frog
161305,dog
161306,dog
161307,truck
161308,horse
161309,deer
161310,deer
161311,ship
161312,frog
161313,bird
161314,horse
161315,frog
161316,dog
161317,truck
161318,cat
161319,airplane
161320,bird
161321,frog
161322,deer
161323,ship
161324,bird
161325,horse
161326,ship
161327,truck
161328,bird
161329,airplane
161330,airplane
161331,automobile
161332,truck
161333,ship
161334,bird
161335,frog
161336,bird
161337,airplane
161338,cat
161339,airplane
161340,bird
161341,deer
161342,ship
161343,horse
161344,airplane
161345,ship
161346,ship
161347,dog
161348,automobile
161349,frog
161350,horse
161351,dog
161352,horse
161353,automobile
161354,horse
161355,deer
161356,frog
161357,frog
161358,deer
161359,airplane
161360,horse
161361,cat
161362,ship
161363,frog
161364,automobile
161365,deer
161366,cat
161367,cat
161368,ship
161369,cat
161370,airplane
161371,cat
161372,frog
161373,frog
161374,deer
161375,frog
161376,horse
161377,dog
161378,airplane
161379,deer
161380,dog
161381,bird
161382,horse
161383,frog
161384,automobile
161385,ship
161386,bird
161387,truck
161388,truck
161389,dog
161390,airplane
161391,bird
161392,cat
161393,automobile
161394,deer
161395,bird
161396,horse
161397,ship
161398,truck
161399,bird
161400,ship
161401,deer
161402,cat
161403,horse
161404,dog
161405,dog
161406,airplane
161407,deer
161408,truck
161409,deer
161410,automobile
161411,deer
161412,horse
161413,airplane
161414,ship
161415,cat
161416,airplane
161417,cat
161418,horse
161419,horse
161420,cat
161421,dog
161422,truck
161423,truck
161424,dog
161425,bird
161426,ship
161427,bird
161428,airplane
161429,truck
161430,airplane
161431,frog
161432,frog
161433,frog
161434,ship
161435,horse
161436,frog
161437,frog
161438,horse
161439,deer
161440,ship
161441,dog
161442,truck
161443,truck
161444,truck
161445,airplane
161446,automobile
161447,bird
161448,deer
161449,bird
161450,frog
161451,frog
161452,airplane
161453,ship
161454,automobile
161455,cat
161456,airplane
161457,dog
161458,cat
161459,deer
161460,airplane
161461,frog
161462,ship
161463,truck
161464,bird
161465,bird
161466,frog
161467,horse
161468,deer
161469,dog
161470,bird
161471,ship
161472,truck
161473,horse
161474,airplane
161475,automobile
161476,deer
161477,cat
161478,frog
161479,airplane
161480,bird
161481,horse
161482,cat
161483,deer
161484,ship
161485,deer
161486,truck
161487,airplane
161488,automobile
161489,cat
161490,truck
161491,truck
161492,dog
161493,horse
161494,ship
161495,frog
161496,horse
161497,deer
161498,ship
161499,ship
161500,cat
161501,truck
161502,cat
161503,truck
161504,deer
161505,bird
161506,frog
161507,cat
161508,dog
161509,cat
161510,frog
161511,frog
161512,airplane
161513,deer
161514,deer
161515,dog
161516,bird
161517,airplane
161518,bird
161519,horse
161520,truck
161521,cat
161522,deer
161523,dog
161524,horse
161525,truck
161526,cat
161527,ship
161528,airplane
161529,cat
161530,automobile
161531,truck
161532,deer
161533,cat
161534,bird
161535,deer
161536,dog
161537,frog
161538,truck
161539,truck
161540,cat
161541,cat
161542,cat
161543,cat
161544,airplane
161545,cat
161546,dog
161547,airplane
161548,dog
161549,cat
161550,ship
161551,deer
161552,ship
161553,frog
161554,deer
161555,deer
161556,ship
161557,truck
161558,bird
161559,dog
161560,bird
161561,horse
161562,deer
161563,deer
161564,truck
161565,truck
161566,horse
161567,dog
161568,automobile
161569,deer
161570,frog
161571,ship
161572,ship
161573,ship
161574,automobile
161575,dog
161576,frog
161577,horse
161578,horse
161579,bird
161580,frog
161581,truck
161582,airplane
161583,airplane
161584,dog
161585,dog
161586,truck
161587,bird
161588,frog
161589,deer
161590,truck
161591,bird
161592,ship
161593,cat
161594,truck
161595,truck
161596,airplane
161597,truck
161598,bird
161599,automobile
161600,airplane
161601,ship
161602,horse
161603,dog
161604,deer
161605,dog
161606,deer
161607,ship
161608,ship
161609,dog
161610,bird
161611,deer
161612,frog
161613,cat
161614,truck
161615,bird
161616,cat
161617,bird
161618,ship
161619,dog
161620,frog
161621,ship
161622,deer
161623,automobile
161624,truck
161625,dog
161626,ship
161627,bird
161628,cat
161629,ship
161630,bird
161631,bird
161632,deer
161633,cat
161634,dog
161635,frog
161636,deer
161637,frog
161638,dog
161639,ship
161640,truck
161641,frog
161642,cat
161643,cat
161644,cat
161645,dog
161646,ship
161647,horse
161648,deer
161649,frog
161650,bird
161651,ship
161652,bird
161653,truck
161654,cat
161655,dog
161656,bird
161657,airplane
161658,horse
161659,truck
161660,deer
161661,automobile
161662,automobile
161663,deer
161664,truck
161665,truck
161666,airplane
161667,deer
161668,deer
161669,truck
161670,frog
161671,dog
161672,ship
161673,deer
161674,deer
161675,ship
161676,dog
161677,airplane
161678,horse
161679,automobile
161680,ship
161681,cat
161682,cat
161683,truck
161684,cat
161685,frog
161686,bird
161687,truck
161688,horse
161689,airplane
161690,cat
161691,dog
161692,automobile
161693,dog
161694,automobile
161695,horse
161696,automobile
161697,frog
161698,dog
161699,truck
161700,frog
161701,dog
161702,automobile
161703,cat
161704,dog
161705,cat
161706,horse
161707,airplane
161708,automobile
161709,ship
161710,dog
161711,airplane
161712,bird
161713,deer
161714,ship
161715,automobile
161716,truck
161717,frog
161718,bird
161719,deer
161720,horse
161721,horse
161722,airplane
161723,deer
161724,bird
161725,horse
161726,bird
161727,cat
161728,ship
161729,truck
161730,cat
161731,airplane
161732,cat
161733,dog
161734,ship
161735,ship
161736,frog
161737,horse
161738,automobile
161739,cat
161740,deer
161741,horse
161742,frog
161743,bird
161744,frog
161745,horse
161746,deer
161747,ship
161748,truck
161749,bird
161750,truck
161751,frog
161752,frog
161753,bird
161754,horse
161755,deer
161756,frog
161757,truck
161758,cat
161759,automobile
161760,ship
161761,truck
161762,automobile
161763,frog
161764,frog
161765,deer
161766,frog
161767,deer
161768,frog
161769,automobile
161770,automobile
161771,automobile
161772,frog
161773,airplane
161774,deer
161775,bird
161776,automobile
161777,horse
161778,cat
161779,cat
161780,deer
161781,airplane
161782,deer
161783,ship
161784,horse
161785,ship
161786,truck
161787,dog
161788,deer
161789,automobile
161790,cat
161791,deer
161792,airplane
161793,ship
161794,airplane
161795,automobile
161796,frog
161797,airplane
161798,dog
161799,frog
161800,ship
161801,deer
161802,deer
161803,airplane
161804,bird
161805,frog
161806,deer
161807,frog
161808,horse
161809,dog
161810,cat
161811,truck
161812,cat
161813,frog
161814,frog
161815,ship
161816,horse
161817,automobile
161818,cat
161819,truck
161820,automobile
161821,airplane
161822,frog
161823,airplane
161824,horse
161825,dog
161826,deer
161827,deer
161828,dog
161829,horse
161830,dog
161831,dog
161832,cat
161833,ship
161834,truck
161835,cat
161836,bird
161837,horse
161838,frog
161839,frog
161840,cat
161841,ship
161842,horse
161843,deer
161844,airplane
161845,horse
161846,horse
161847,truck
161848,deer
161849,dog
161850,airplane
161851,airplane
161852,deer
161853,deer
161854,cat
161855,truck
161856,horse
161857,cat
161858,automobile
161859,deer
161860,deer
161861,airplane
161862,ship
161863,dog
161864,airplane
161865,airplane
161866,frog
161867,horse
161868,airplane
161869,truck
161870,ship
161871,dog
161872,automobile
161873,frog
161874,bird
161875,bird
161876,truck
161877,deer
161878,frog
161879,ship
161880,frog
161881,deer
161882,frog
161883,truck
161884,deer
161885,airplane
161886,frog
161887,horse
161888,cat
161889,airplane
161890,frog
161891,bird
161892,deer
161893,bird
161894,deer
161895,horse
161896,frog
161897,bird
161898,truck
161899,cat
161900,ship
161901,automobile
161902,dog
161903,automobile
161904,cat
161905,automobile
161906,dog
161907,bird
161908,dog
161909,deer
161910,ship
161911,truck
161912,airplane
161913,truck
161914,truck
161915,horse
161916,frog
161917,bird
161918,bird
161919,truck
161920,frog
161921,airplane
161922,truck
161923,automobile
161924,deer
161925,horse
161926,ship
161927,ship
161928,bird
161929,deer
161930,automobile
161931,deer
161932,ship
161933,bird
161934,frog
161935,truck
161936,horse
161937,automobile
161938,frog
161939,cat
161940,bird
161941,cat
161942,automobile
161943,airplane
161944,horse
161945,deer
161946,truck
161947,automobile
161948,dog
161949,dog
161950,dog
161951,dog
161952,deer
161953,cat
161954,ship
161955,frog
161956,automobile
161957,airplane
161958,ship
161959,frog
161960,bird
161961,truck
161962,ship
161963,truck
161964,cat
161965,bird
161966,horse
161967,cat
161968,airplane
161969,truck
161970,frog
161971,deer
161972,deer
161973,horse
161974,deer
161975,dog
161976,cat
161977,horse
161978,horse
161979,dog
161980,cat
161981,dog
161982,cat
161983,truck
161984,deer
161985,automobile
161986,dog
161987,deer
161988,deer
161989,dog
161990,dog
161991,truck
161992,dog
161993,truck
161994,deer
161995,airplane
161996,deer
161997,deer
161998,automobile
161999,bird
162000,truck
162001,ship
162002,dog
162003,deer
162004,frog
162005,truck
162006,bird
162007,cat
162008,horse
162009,ship
162010,ship
162011,cat
162012,horse
162013,horse
162014,truck
162015,dog
162016,ship
162017,deer
162018,ship
162019,ship
162020,horse
162021,bird
162022,airplane
162023,frog
162024,truck
162025,frog
162026,airplane
162027,ship
162028,horse
162029,airplane
162030,dog
162031,ship
162032,cat
162033,horse
162034,bird
162035,deer
162036,horse
162037,frog
162038,airplane
162039,deer
162040,deer
162041,deer
162042,frog
162043,dog
162044,truck
162045,horse
162046,truck
162047,cat
162048,dog
162049,ship
162050,frog
162051,dog
162052,airplane
162053,airplane
162054,cat
162055,deer
162056,automobile
162057,frog
162058,airplane
162059,truck
162060,automobile
162061,cat
162062,cat
162063,ship
162064,frog
162065,truck
162066,bird
162067,deer
162068,horse
162069,cat
162070,airplane
162071,ship
162072,cat
162073,deer
162074,horse
162075,frog
162076,automobile
162077,bird
162078,bird
162079,frog
162080,airplane
162081,ship
162082,cat
162083,deer
162084,frog
162085,cat
162086,truck
162087,deer
162088,horse
162089,deer
162090,cat
162091,horse
162092,horse
162093,truck
162094,deer
162095,automobile
162096,truck
162097,horse
162098,dog
162099,deer
162100,bird
162101,deer
162102,frog
162103,airplane
162104,truck
162105,frog
162106,deer
162107,frog
162108,truck
162109,bird
162110,cat
162111,horse
162112,cat
162113,dog
162114,automobile
162115,deer
162116,airplane
162117,bird
162118,bird
162119,deer
162120,dog
162121,automobile
162122,bird
162123,horse
162124,deer
162125,frog
162126,airplane
162127,cat
162128,truck
162129,automobile
162130,airplane
162131,airplane
162132,deer
162133,deer
162134,truck
162135,airplane
162136,cat
162137,horse
162138,truck
162139,frog
162140,automobile
162141,truck
162142,frog
162143,deer
162144,cat
162145,automobile
162146,deer
162147,airplane
162148,airplane
162149,truck
162150,dog
162151,ship
162152,horse
162153,frog
162154,frog
162155,airplane
162156,truck
162157,horse
162158,ship
162159,bird
162160,deer
162161,deer
162162,deer
162163,cat
162164,deer
162165,dog
162166,dog
162167,horse
162168,dog
162169,automobile
162170,ship
162171,dog
162172,cat
162173,ship
162174,frog
162175,cat
162176,horse
162177,automobile
162178,truck
162179,bird
162180,cat
162181,frog
162182,dog
162183,automobile
162184,airplane
162185,truck
162186,frog
162187,frog
162188,frog
162189,cat
162190,horse
162191,horse
162192,deer
162193,dog
162194,ship
162195,truck
162196,ship
162197,dog
162198,bird
162199,deer
162200,dog
162201,truck
162202,ship
162203,ship
162204,truck
162205,cat
162206,ship
162207,horse
162208,bird
162209,bird
162210,dog
162211,ship
162212,ship
162213,deer
162214,truck
162215,frog
162216,automobile
162217,bird
162218,dog
162219,dog
162220,truck
162221,cat
162222,deer
162223,cat
162224,frog
162225,deer
162226,deer
162227,deer
162228,cat
162229,horse
162230,deer
162231,truck
162232,ship
162233,truck
162234,automobile
162235,truck
162236,frog
162237,automobile
162238,bird
162239,frog
162240,truck
162241,cat
162242,airplane
162243,bird
162244,horse
162245,cat
162246,ship
162247,cat
162248,automobile
162249,ship
162250,deer
162251,horse
162252,airplane
162253,cat
162254,horse
162255,horse
162256,frog
162257,deer
162258,cat
162259,cat
162260,dog
162261,ship
162262,cat
162263,automobile
162264,dog
162265,truck
162266,horse
162267,cat
162268,dog
162269,truck
162270,automobile
162271,horse
162272,deer
162273,cat
162274,bird
162275,horse
162276,deer
162277,cat
162278,cat
162279,bird
162280,cat
162281,automobile
162282,airplane
162283,deer
162284,cat
162285,cat
162286,cat
162287,bird
162288,airplane
162289,ship
162290,airplane
162291,horse
162292,cat
162293,dog
162294,deer
162295,cat
162296,frog
162297,deer
162298,bird
162299,deer
162300,airplane
162301,ship
162302,truck
162303,ship
162304,truck
162305,ship
162306,automobile
162307,deer
162308,frog
162309,deer
162310,frog
162311,horse
162312,horse
162313,frog
162314,horse
162315,deer
162316,frog
162317,deer
162318,cat
162319,ship
162320,deer
162321,airplane
162322,airplane
162323,horse
162324,truck
162325,truck
162326,dog
162327,bird
162328,cat
162329,dog
162330,frog
162331,deer
162332,deer
162333,cat
162334,cat
162335,frog
162336,frog
162337,ship
162338,ship
162339,automobile
162340,ship
162341,truck
162342,airplane
162343,automobile
162344,dog
162345,bird
162346,bird
162347,deer
162348,dog
162349,bird
162350,horse
162351,bird
162352,frog
162353,deer
162354,deer
162355,deer
162356,cat
162357,horse
162358,bird
162359,ship
162360,horse
162361,deer
162362,deer
162363,deer
162364,deer
162365,bird
162366,truck
162367,deer
162368,cat
162369,truck
162370,deer
162371,horse
162372,bird
162373,cat
162374,deer
162375,dog
162376,dog
162377,cat
162378,frog
162379,bird
162380,ship
162381,frog
162382,cat
162383,cat
162384,ship
162385,dog
162386,ship
162387,cat
162388,frog
162389,automobile
162390,cat
162391,dog
162392,horse
162393,bird
162394,bird
162395,truck
162396,deer
162397,ship
162398,deer
162399,horse
162400,airplane
162401,ship
162402,truck
162403,deer
162404,airplane
162405,truck
162406,frog
162407,deer
162408,frog
162409,frog
162410,automobile
162411,horse
162412,ship
162413,dog
162414,horse
162415,bird
162416,airplane
162417,bird
162418,dog
162419,deer
162420,frog
162421,bird
162422,horse
162423,frog
162424,deer
162425,deer
162426,cat
162427,deer
162428,airplane
162429,horse
162430,dog
162431,deer
162432,deer
162433,ship
162434,dog
162435,airplane
162436,frog
162437,frog
162438,ship
162439,horse
162440,frog
162441,cat
162442,deer
162443,frog
162444,cat
162445,airplane
162446,frog
162447,deer
162448,truck
162449,frog
162450,automobile
162451,airplane
162452,horse
162453,dog
162454,airplane
162455,horse
162456,truck
162457,horse
162458,cat
162459,frog
162460,ship
162461,bird
162462,deer
162463,truck
162464,ship
162465,truck
162466,frog
162467,deer
162468,horse
162469,deer
162470,truck
162471,cat
162472,automobile
162473,deer
162474,dog
162475,frog
162476,truck
162477,ship
162478,bird
162479,deer
162480,deer
162481,dog
162482,dog
162483,dog
162484,automobile
162485,truck
162486,bird
162487,cat
162488,ship
162489,horse
162490,airplane
162491,frog
162492,ship
162493,dog
162494,deer
162495,deer
162496,deer
162497,bird
162498,deer
162499,frog
162500,ship
162501,frog
162502,cat
162503,ship
162504,airplane
162505,deer
162506,frog
162507,ship
162508,cat
162509,frog
162510,dog
162511,frog
162512,ship
162513,dog
162514,deer
162515,ship
162516,deer
162517,truck
162518,ship
162519,cat
162520,deer
162521,horse
162522,ship
162523,automobile
162524,frog
162525,horse
162526,frog
162527,truck
162528,bird
162529,ship
162530,bird
162531,deer
162532,cat
162533,truck
162534,frog
162535,deer
162536,automobile
162537,airplane
162538,automobile
162539,truck
162540,deer
162541,dog
162542,horse
162543,horse
162544,dog
162545,dog
162546,truck
162547,deer
162548,cat
162549,dog
162550,airplane
162551,frog
162552,truck
162553,truck
162554,ship
162555,cat
162556,dog
162557,deer
162558,truck
162559,frog
162560,cat
162561,cat
162562,deer
162563,ship
162564,deer
162565,frog
162566,airplane
162567,frog
162568,truck
162569,ship
162570,airplane
162571,cat
162572,truck
162573,dog
162574,automobile
162575,automobile
162576,cat
162577,dog
162578,ship
162579,cat
162580,bird
162581,deer
162582,dog
162583,deer
162584,dog
162585,deer
162586,dog
162587,cat
162588,bird
162589,automobile
162590,horse
162591,dog
162592,horse
162593,truck
162594,airplane
162595,cat
162596,horse
162597,airplane
162598,horse
162599,truck
162600,cat
162601,truck
162602,bird
162603,dog
162604,truck
162605,bird
162606,truck
162607,bird
162608,dog
162609,truck
162610,truck
162611,deer
162612,frog
162613,ship
162614,frog
162615,deer
162616,frog
162617,bird
162618,deer
162619,airplane
162620,ship
162621,dog
162622,ship
162623,cat
162624,ship
162625,cat
162626,truck
162627,dog
162628,horse
162629,deer
162630,ship
162631,bird
162632,horse
162633,frog
162634,bird
162635,deer
162636,cat
162637,truck
162638,bird
162639,ship
162640,bird
162641,deer
162642,ship
162643,airplane
162644,bird
162645,truck
162646,cat
162647,dog
162648,deer
162649,frog
162650,frog
162651,bird
162652,automobile
162653,dog
162654,cat
162655,ship
162656,deer
162657,frog
162658,bird
162659,deer
162660,ship
162661,cat
162662,deer
162663,truck
162664,truck
162665,horse
162666,deer
162667,cat
162668,horse
162669,truck
162670,automobile
162671,deer
162672,cat
162673,automobile
162674,deer
162675,cat
162676,cat
162677,cat
162678,frog
162679,frog
162680,airplane
162681,horse
162682,airplane
162683,cat
162684,bird
162685,automobile
162686,automobile
162687,deer
162688,horse
162689,deer
162690,horse
162691,dog
162692,bird
162693,cat
162694,ship
162695,deer
162696,automobile
162697,dog
162698,cat
162699,cat
162700,horse
162701,frog
162702,ship
162703,frog
162704,ship
162705,frog
162706,bird
162707,ship
162708,cat
162709,airplane
162710,ship
162711,ship
162712,deer
162713,dog
162714,frog
162715,truck
162716,deer
162717,ship
162718,bird
162719,deer
162720,cat
162721,bird
162722,truck
162723,dog
162724,dog
162725,frog
162726,horse
162727,frog
162728,automobile
162729,truck
162730,frog
162731,dog
162732,deer
162733,cat
162734,deer
162735,truck
162736,truck
162737,automobile
162738,truck
162739,horse
162740,truck
162741,frog
162742,horse
162743,bird
162744,frog
162745,dog
162746,truck
162747,dog
162748,horse
162749,horse
162750,deer
162751,horse
162752,frog
162753,deer
162754,dog
162755,dog
162756,frog
162757,deer
162758,horse
162759,truck
162760,ship
162761,airplane
162762,deer
162763,airplane
162764,truck
162765,frog
162766,horse
162767,automobile
162768,truck
162769,deer
162770,cat
162771,horse
162772,deer
162773,horse
162774,bird
162775,cat
162776,bird
162777,horse
162778,automobile
162779,horse
162780,horse
162781,truck
162782,bird
162783,deer
162784,truck
162785,horse
162786,cat
162787,truck
162788,airplane
162789,deer
162790,bird
162791,airplane
162792,horse
162793,deer
162794,deer
162795,automobile
162796,ship
162797,truck
162798,deer
162799,cat
162800,cat
162801,dog
162802,cat
162803,deer
162804,dog
162805,truck
162806,frog
162807,deer
162808,horse
162809,deer
162810,horse
162811,deer
162812,cat
162813,automobile
162814,airplane
162815,ship
162816,truck
162817,cat
162818,automobile
162819,deer
162820,automobile
162821,bird
162822,dog
162823,frog
162824,frog
162825,frog
162826,truck
162827,horse
162828,truck
162829,ship
162830,deer
162831,bird
162832,bird
162833,frog
162834,truck
162835,frog
162836,automobile
162837,dog
162838,frog
162839,horse
162840,truck
162841,dog
162842,truck
162843,deer
162844,automobile
162845,cat
162846,automobile
162847,frog
162848,cat
162849,bird
162850,cat
162851,horse
162852,truck
162853,ship
162854,dog
162855,ship
162856,horse
162857,truck
162858,dog
162859,truck
162860,airplane
162861,cat
162862,automobile
162863,cat
162864,frog
162865,bird
162866,ship
162867,frog
162868,deer
162869,horse
162870,horse
162871,deer
162872,deer
162873,cat
162874,truck
162875,automobile
162876,dog
162877,truck
162878,frog
162879,deer
162880,truck
162881,bird
162882,bird
162883,horse
162884,bird
162885,horse
162886,horse
162887,airplane
162888,automobile
162889,airplane
162890,bird
162891,horse
162892,airplane
162893,bird
162894,bird
162895,ship
162896,ship
162897,bird
162898,ship
162899,bird
162900,automobile
162901,horse
162902,dog
162903,cat
162904,automobile
162905,cat
162906,ship
162907,horse
162908,horse
162909,truck
162910,horse
162911,frog
162912,frog
162913,dog
162914,horse
162915,bird
162916,airplane
162917,cat
162918,truck
162919,deer
162920,dog
162921,bird
162922,frog
162923,ship
162924,frog
162925,cat
162926,airplane
162927,horse
162928,ship
162929,frog
162930,airplane
162931,frog
162932,dog
162933,deer
162934,automobile
162935,frog
162936,frog
162937,dog
162938,cat
162939,automobile
162940,dog
162941,deer
162942,horse
162943,frog
162944,frog
162945,horse
162946,deer
162947,cat
162948,deer
162949,automobile
162950,automobile
162951,frog
162952,horse
162953,deer
162954,deer
162955,deer
162956,cat
162957,deer
162958,airplane
162959,automobile
162960,bird
162961,dog
162962,airplane
162963,deer
162964,horse
162965,bird
162966,dog
162967,frog
162968,cat
162969,airplane
162970,dog
162971,deer
162972,bird
162973,frog
162974,automobile
162975,automobile
162976,ship
162977,ship
162978,deer
162979,cat
162980,horse
162981,ship
162982,frog
162983,bird
162984,deer
162985,truck
162986,airplane
162987,deer
162988,frog
162989,truck
162990,cat
162991,cat
162992,bird
162993,dog
162994,frog
162995,bird
162996,cat
162997,dog
162998,cat
162999,bird
163000,truck
163001,truck
163002,deer
163003,dog
163004,cat
163005,cat
163006,cat
163007,dog
163008,frog
163009,dog
163010,cat
163011,horse
163012,frog
163013,airplane
163014,horse
163015,horse
163016,airplane
163017,horse
163018,dog
163019,horse
163020,cat
163021,automobile
163022,frog
163023,dog
163024,horse
163025,bird
163026,airplane
163027,airplane
163028,deer
163029,horse
163030,truck
163031,airplane
163032,dog
163033,frog
163034,bird
163035,truck
163036,cat
163037,deer
163038,frog
163039,bird
163040,dog
163041,dog
163042,cat
163043,airplane
163044,dog
163045,cat
163046,airplane
163047,truck
163048,ship
163049,bird
163050,cat
163051,dog
163052,bird
163053,deer
163054,airplane
163055,deer
163056,airplane
163057,deer
163058,deer
163059,truck
163060,horse
163061,cat
163062,frog
163063,airplane
163064,deer
163065,deer
163066,cat
163067,truck
163068,bird
163069,dog
163070,deer
163071,truck
163072,bird
163073,airplane
163074,automobile
163075,deer
163076,ship
163077,deer
163078,dog
163079,bird
163080,dog
163081,bird
163082,horse
163083,frog
163084,deer
163085,dog
163086,cat
163087,automobile
163088,bird
163089,cat
163090,cat
163091,dog
163092,truck
163093,dog
163094,cat
163095,cat
163096,bird
163097,dog
163098,dog
163099,truck
163100,horse
163101,bird
163102,bird
163103,automobile
163104,airplane
163105,automobile
163106,horse
163107,dog
163108,automobile
163109,automobile
163110,horse
163111,cat
163112,cat
163113,truck
163114,cat
163115,automobile
163116,cat
163117,ship
163118,bird
163119,cat
163120,frog
163121,cat
163122,airplane
163123,dog
163124,bird
163125,bird
163126,cat
163127,airplane
163128,airplane
163129,cat
163130,horse
163131,cat
163132,frog
163133,deer
163134,dog
163135,bird
163136,deer
163137,deer
163138,frog
163139,cat
163140,cat
163141,frog
163142,cat
163143,automobile
163144,bird
163145,cat
163146,horse
163147,frog
163148,cat
163149,truck
163150,horse
163151,cat
163152,bird
163153,cat
163154,horse
163155,bird
163156,truck
163157,deer
163158,horse
163159,frog
163160,deer
163161,horse
163162,deer
163163,ship
163164,frog
163165,dog
163166,horse
163167,deer
163168,automobile
163169,deer
163170,dog
163171,truck
163172,frog
163173,airplane
163174,frog
163175,horse
163176,truck
163177,dog
163178,frog
163179,truck
163180,automobile
163181,bird
163182,ship
163183,frog
163184,truck
163185,cat
163186,deer
163187,automobile
163188,truck
163189,bird
163190,cat
163191,truck
163192,airplane
163193,dog
163194,cat
163195,dog
163196,automobile
163197,dog
163198,deer
163199,deer
163200,bird
163201,cat
163202,deer
163203,frog
163204,dog
163205,dog
163206,dog
163207,cat
163208,dog
163209,deer
163210,deer
163211,frog
163212,horse
163213,horse
163214,frog
163215,bird
163216,cat
163217,frog
163218,airplane
163219,airplane
163220,airplane
163221,cat
163222,deer
163223,frog
163224,frog
163225,bird
163226,deer
163227,dog
163228,cat
163229,automobile
163230,horse
163231,ship
163232,deer
163233,truck
163234,bird
163235,bird
163236,cat
163237,deer
163238,cat
163239,airplane
163240,deer
163241,deer
163242,ship
163243,automobile
163244,deer
163245,horse
163246,horse
163247,deer
163248,bird
163249,automobile
163250,bird
163251,frog
163252,truck
163253,cat
163254,deer
163255,horse
163256,dog
163257,truck
163258,deer
163259,deer
163260,frog
163261,cat
163262,truck
163263,cat
163264,frog
163265,cat
163266,truck
163267,automobile
163268,cat
163269,airplane
163270,bird
163271,cat
163272,airplane
163273,truck
163274,cat
163275,deer
163276,bird
163277,truck
163278,cat
163279,cat
163280,deer
163281,horse
163282,cat
163283,cat
163284,ship
163285,automobile
163286,frog
163287,frog
163288,horse
163289,horse
163290,deer
163291,deer
163292,horse
163293,cat
163294,deer
163295,cat
163296,frog
163297,dog
163298,horse
163299,dog
163300,bird
163301,frog
163302,frog
163303,deer
163304,deer
163305,deer
163306,horse
163307,ship
163308,bird
163309,truck
163310,cat
163311,dog
163312,deer
163313,deer
163314,ship
163315,deer
163316,dog
163317,airplane
163318,dog
163319,automobile
163320,deer
163321,automobile
163322,horse
163323,frog
163324,deer
163325,ship
163326,cat
163327,airplane
163328,cat
163329,dog
163330,horse
163331,cat
163332,airplane
163333,airplane
163334,ship
163335,bird
163336,deer
163337,truck
163338,airplane
163339,frog
163340,cat
163341,cat
163342,cat
163343,airplane
163344,automobile
163345,bird
163346,ship
163347,truck
163348,frog
163349,ship
163350,automobile
163351,deer
163352,horse
163353,automobile
163354,deer
163355,dog
163356,frog
163357,airplane
163358,deer
163359,frog
163360,horse
163361,deer
163362,frog
163363,bird
163364,deer
163365,truck
163366,bird
163367,cat
163368,cat
163369,airplane
163370,frog
163371,frog
163372,automobile
163373,airplane
163374,bird
163375,cat
163376,automobile
163377,automobile
